term_str,n,p,i,n_chars,max_pos_group,max_pos,porter_stem,stop,df,idf,tfidf_mean,dfidf,dp,di,dh,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
creeping,3,2.968944837004929e-05,15.039690186137085,8,VB,VBG,creep,0,2,4.954196310386875,0.0001350508165492,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
trotting,3,2.968944837004929e-05,15.039690186137085,8,VB,VBG,trot,0,3,4.369233809665719,0.0001029533828554,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
capital,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,capit,0,1,5.954196310386875,0.0001211548667297,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
sour,3,2.968944837004929e-05,15.039690186137085,4,JJ,JJ,sour,0,1,5.954196310386875,0.0001814271241078,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
horseback,3,2.968944837004929e-05,15.039690186137085,9,NN,NN,horseback,0,3,4.369233809665719,9.81558992792906e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
host,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,host,0,2,4.954196310386875,9.234170664796244e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
opportunity,3,2.968944837004929e-05,15.039690186137085,11,NN,NN,opportun,0,3,4.369233809665719,0.0001106853297735,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
deserves,3,2.968944837004929e-05,15.039690186137085,8,VB,VBZ,deserv,0,2,4.954196310386875,0.0001305248103769,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
instantly,3,2.968944837004929e-05,15.039690186137085,9,RB,RB,instantli,0,3,4.369233809665719,0.000144451076604,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
delightful,3,2.968944837004929e-05,15.039690186137085,10,JJ,JJ,delight,0,3,4.369233809665719,0.0001686165607648,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
groom,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,groom,0,1,5.954196310386875,0.0001133830275809,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
rushed,3,2.968944837004929e-05,15.039690186137085,6,VB,VBD,rush,0,3,4.369233809665719,0.0001059288460305,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
vegetables,3,2.968944837004929e-05,15.039690186137085,10,NN,NNS,veget,0,2,4.954196310386875,0.0002628742894693,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
fuel,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,fuel,0,2,4.954196310386875,0.0002581316291403,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
pains,3,2.968944837004929e-05,15.039690186137085,5,NN,NNS,pain,0,3,4.369233809665719,0.0001101688460175,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
arrow,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,arrow,0,1,5.954196310386875,0.0001133830275809,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
spend,3,2.968944837004929e-05,15.039690186137085,5,VB,VB,spend,0,3,4.369233809665719,0.000102168874725,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
dost,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,dost,0,3,4.369233809665719,0.0001148612290873,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
inns,3,2.968944837004929e-05,15.039690186137085,4,NN,JJ,inn,0,1,5.954196310386875,0.0001133830275809,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
bar,3,2.968944837004929e-05,15.039690186137085,3,NN,NN,bar,0,3,4.369233809665719,9.938351679273248e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
opposite,3,2.968944837004929e-05,15.039690186137085,8,JJ,JJ,opposit,0,3,4.369233809665719,9.008984486494738e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bodies,3,2.968944837004929e-05,15.039690186137085,6,NN,NNS,bodi,0,3,4.369233809665719,0.0001099975193718,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
complained,3,2.968944837004929e-05,15.039690186137085,10,VB,VBD,complain,0,3,4.369233809665719,0.0001808126041154,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
spite,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,spite,0,3,4.369233809665719,0.0001090274425497,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
creatures,3,2.968944837004929e-05,15.039690186137085,9,NN,NNS,creatur,0,2,4.954196310386875,0.0001318937483062,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
crossed,3,2.968944837004929e-05,15.039690186137085,7,VB,VBD,cross,0,2,4.954196310386875,8.4568611403723e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
rags,3,2.968944837004929e-05,15.039690186137085,4,NN,NNS,rag,0,2,4.954196310386875,0.000109855071294,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
miserably,3,2.968944837004929e-05,15.039690186137085,9,RB,RB,miser,0,3,4.369233809665719,0.0001315757927455,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
clatter,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,clatter,0,3,4.369233809665719,0.00011608481149,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
attempt,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,attempt,0,3,4.369233809665719,9.245348303131616e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
murder,3,2.968944837004929e-05,15.039690186137085,6,VB,VB,murder,0,3,4.369233809665719,0.0001367004759327,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
appeased,3,2.968944837004929e-05,15.039690186137085,8,VB,VBN,appeas,0,3,4.369233809665719,8.397452251827822e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
flown,3,2.968944837004929e-05,15.039690186137085,5,VB,VBN,flown,0,3,4.369233809665719,0.0002518591964326,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
wishes,3,2.968944837004929e-05,15.039690186137085,6,NN,NNS,wish,0,2,4.954196310386875,0.0001798605160528,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
terrible,3,2.968944837004929e-05,15.039690186137085,8,JJ,JJ,terribl,0,3,4.369233809665719,9.271151680550808e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
sentenced,3,2.968944837004929e-05,15.039690186137085,9,VB,VBN,sentenc,0,2,4.954196310386875,0.0001013101923611,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
sighing,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,sigh,0,3,4.369233809665719,8.458800268804789e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bedroom,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,bedroom,0,3,4.369233809665719,0.0001178973355194,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bake,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,bake,0,2,4.954196310386875,0.0001238891049355,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
listening,3,2.968944837004929e-05,15.039690186137085,9,VB,VBG,listen,0,3,4.369233809665719,9.929311056909954e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
croaked,3,2.968944837004929e-05,15.039690186137085,7,VB,VBD,croak,0,1,5.954196310386875,0.00013851263129,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
pitied,3,2.968944837004929e-05,15.039690186137085,6,VB,VBD,piti,0,3,4.369233809665719,0.0001212748827046,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
school,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,school,0,2,4.954196310386875,8.169154530184367e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
sugar,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,sugar,0,2,4.954196310386875,0.0001474152268926,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
sausages,3,2.968944837004929e-05,15.039690186137085,8,NN,NNS,sausag,0,2,4.954196310386875,9.34797529503274e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
gangest,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,gangest,0,1,5.954196310386875,0.000128104167667,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
string,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,string,0,2,4.954196310386875,0.0001543436258844,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
misfortunes,3,2.968944837004929e-05,15.039690186137085,11,NN,NNS,misfortun,0,3,4.369233809665719,0.0001167624941245,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
dales,3,2.968944837004929e-05,15.039690186137085,5,NN,NNS,dale,0,1,5.954196310386875,0.000128104167667,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
risen,3,2.968944837004929e-05,15.039690186137085,5,VB,VBN,risen,0,1,5.954196310386875,9.786218515055566e-05,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
whirl,3,2.968944837004929e-05,15.039690186137085,5,JJ,JJ,whirl,0,1,5.954196310386875,0.000128104167667,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
threshold,3,2.968944837004929e-05,15.039690186137085,9,NN,NN,threshold,0,2,4.954196310386875,8.319967347440133e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
weeks,3,2.968944837004929e-05,15.039690186137085,5,NN,NNS,week,0,3,4.369233809665719,7.639320304937134e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
workshop,3,2.968944837004929e-05,15.039690186137085,8,NN,NN,workshop,0,2,4.954196310386875,7.356749489030182e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
brightly,3,2.968944837004929e-05,15.039690186137085,8,RB,RB,brightli,0,3,4.369233809665719,7.569949355899324e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
lighthearted,3,2.968944837004929e-05,15.039690186137085,12,VB,JJ,lightheart,0,1,5.954196310386875,9.329866356322406e-05,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
distress,3,2.968944837004929e-05,15.039690186137085,8,NN,NN,distress,0,3,4.369233809665719,7.316213458138892e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
ladies,3,2.968944837004929e-05,15.039690186137085,6,NN,NNS,ladi,0,1,5.954196310386875,0.0001207486475621,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
pitch,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,pitch,0,1,5.954196310386875,0.000107945400181,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
handed,3,2.968944837004929e-05,15.039690186137085,6,VB,VBD,hand,0,3,4.369233809665719,8.397452251827822e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
planks,3,2.968944837004929e-05,15.039690186137085,6,NN,NNS,plank,0,2,4.954196310386875,0.0001210391698828,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
pardon,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,pardon,0,1,5.954196310386875,0.0003141835039075,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
swim,3,2.968944837004929e-05,15.039690186137085,4,VB,VB,swim,0,3,4.369233809665719,0.0001042029668904,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
undone,3,2.968944837004929e-05,15.039690186137085,6,JJ,JJ,undon,0,3,4.369233809665719,0.0001201907396778,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
richly,3,2.968944837004929e-05,15.039690186137085,6,RB,RB,richli,0,3,4.369233809665719,8.801712754549098e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
envy,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,envi,0,2,4.954196310386875,9.513525473863272e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
anxiety,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,anxieti,0,2,4.954196310386875,0.0001267945714271,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
tossed,3,2.968944837004929e-05,15.039690186137085,6,VB,VBN,toss,0,3,4.369233809665719,7.81303945124185e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
daily,3,2.968944837004929e-05,15.039690186137085,5,JJ,JJ,daili,0,3,4.369233809665719,0.0001487283275409,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bite,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,bite,0,3,4.369233809665719,7.390840266831586e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
value,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,valu,0,3,4.369233809665719,8.720559098626064e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
common,3,2.968944837004929e-05,15.039690186137085,6,JJ,JJ,common,0,3,4.369233809665719,8.057304845771996e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
nail,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,nail,0,3,4.369233809665719,0.0001047949493972,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
hangest,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,hangest,0,1,5.954196310386875,0.000128104167667,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
hick,3,2.968944837004929e-05,15.039690186137085,4,JJ,JJ,hick,0,1,5.954196310386875,9.329866356322406e-05,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
hack,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,hack,0,1,5.954196310386875,9.329866356322406e-05,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
yielded,3,2.968944837004929e-05,15.039690186137085,7,VB,VBN,yield,0,3,4.369233809665719,7.873111255057683e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
approached,3,2.968944837004929e-05,15.039690186137085,10,VB,VBD,approach,0,3,4.369233809665719,9.234152254608544e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
wake,3,2.968944837004929e-05,15.039690186137085,4,VB,VB,wake,0,3,4.369233809665719,0.0002266688082635,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bewitched,3,2.968944837004929e-05,15.039690186137085,9,VB,VBN,bewitch,0,3,4.369233809665719,0.0001310903809912,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
weariness,3,2.968944837004929e-05,15.039690186137085,9,NN,NN,weari,0,3,4.369233809665719,8.497424067252424e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
freed,3,2.968944837004929e-05,15.039690186137085,5,VB,VBN,freed,0,3,4.369233809665719,0.0001218871152871,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
morrow,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,morrow,0,3,4.369233809665719,0.0001347108347462,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
wearer,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,wearer,0,2,4.954196310386875,9.75378558803395e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
faithfully,3,2.968944837004929e-05,15.039690186137085,10,RB,RB,faith,0,2,4.954196310386875,0.000121312505253,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
truly,3,2.968944837004929e-05,15.039690186137085,5,RB,RB,truli,0,3,4.369233809665719,0.0001262796249867,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
crumbs,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,crumb,0,1,5.954196310386875,9.786218515055566e-05,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
quarter,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,quarter,0,3,4.369233809665719,7.226510904218513e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
health,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,health,0,3,4.369233809665719,0.0001093033595529,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
conversation,3,2.968944837004929e-05,15.039690186137085,12,NN,NN,convers,0,3,4.369233809665719,8.615755698152008e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
heath,3,2.968944837004929e-05,15.039690186137085,5,NN,NN,heath,0,2,4.954196310386875,9.923388515408604e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
marked,3,2.968944837004929e-05,15.039690186137085,6,VB,VBN,mark,0,2,4.954196310386875,0.0001015680836236,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
call,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,call,0,3,4.369233809665719,9.14513434955645e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
saving,3,2.968944837004929e-05,15.039690186137085,6,VB,VBG,save,0,3,4.369233809665719,9.716247170613965e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
cure,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,cure,0,3,4.369233809665719,9.574902431337204e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
yonder,3,2.968944837004929e-05,15.039690186137085,6,NN,NN,yonder,0,3,4.369233809665719,0.0001242125615781,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
leathern,3,2.968944837004929e-05,15.039690186137085,8,JJ,JJ,leathern,0,2,4.954196310386875,9.64960092954427e-05,9.90839262077375,0.032258064516129,4.954196310386875,0.1598127842060282,,,,,,,,,,,
trembling,3,2.968944837004929e-05,15.039690186137085,9,VB,VBG,trembl,0,3,4.369233809665719,0.0003581136976549,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
fatigue,3,2.968944837004929e-05,15.039690186137085,7,NN,NN,fatigu,0,3,4.369233809665719,7.408778948520571e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
trying,3,2.968944837004929e-05,15.039690186137085,6,VB,VBG,tri,0,3,4.369233809665719,7.918635988906344e-05,13.107701428997157,0.0483870967741935,4.369233809665719,0.2114145391773735,,,,,,,,,,,
bond,3,2.968944837004929e-05,15.039690186137085,4,NN,NN,bond,0,1,5.954196310386875,0.0001163125850154,5.954196310386875,0.0161290322580645,5.954196310386875,0.0960354243610786,,,,,,,,,,,
