term_str,n,p,i,n_chars,max_pos_group,max_pos,porter_stem,stop,df,idf,tfidf_mean,dfidf,dp,di,dh
unluckily,2,1.9792965580032857e-05,15.62465268685824,9,RB,RB,unluckili,0,2,4.954196310386875,6.678957294366602e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
flow,2,1.9792965580032857e-05,15.62465268685824,4,VB,VB,flow,0,2,4.954196310386875,0.00011260349881117464,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
worthy,2,1.9792965580032857e-05,15.62465268685824,6,JJ,JJ,worthi,0,2,4.954196310386875,0.00011798080154963349,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
weighed,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBD,weigh,0,2,4.954196310386875,8.314134236367187e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
re,2,1.9792965580032857e-05,15.62465268685824,2,NN,NNS,re,1,2,4.954196310386875,0.00024611935187322266,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
jingling,2,1.9792965580032857e-05,15.62465268685824,8,NN,NN,jingl,0,1,5.954196310386875,0.00014355070905990827,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
plague,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,plagu,0,2,4.954196310386875,9.288009054807253e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
lot,2,1.9792965580032857e-05,15.62465268685824,3,NN,NN,lot,0,2,4.954196310386875,0.00021249877860905197,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
vowed,2,1.9792965580032857e-05,15.62465268685824,5,VB,VBD,vow,0,2,4.954196310386875,8.621369262814922e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
earls,2,1.9792965580032857e-05,15.62465268685824,5,NN,NNS,earl,0,2,4.954196310386875,9.155735788170756e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
counts,2,1.9792965580032857e-05,15.62465268685824,6,NN,NNS,count,0,2,4.954196310386875,8.697352012373203e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
shared,2,1.9792965580032857e-05,15.62465268685824,6,VB,VBD,share,0,2,4.954196310386875,6.966813716116435e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
pigeon,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,pigeon,0,1,5.954196310386875,6.524145676703711e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
morsel,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,morsel,0,2,4.954196310386875,0.00011856819480388607,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
jack,2,1.9792965580032857e-05,15.62465268685824,4,NN,NN,jack,0,1,5.954196310386875,0.0001265288858512235,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
pitcher,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,pitcher,0,2,4.954196310386875,0.00013867965685472621,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
briskly,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,briskli,0,2,4.954196310386875,9.591026055452927e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
blowing,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBG,blow,0,2,4.954196310386875,4.8153526849426314e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
withered,2,1.9792965580032857e-05,15.62465268685824,8,JJ,JJ,wither,0,2,4.954196310386875,5.995788366023582e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
stoop,2,1.9792965580032857e-05,15.62465268685824,5,VB,VB,stoop,0,2,4.954196310386875,9.525051442013145e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
brushwood,2,1.9792965580032857e-05,15.62465268685824,9,NN,NN,brushwood,0,1,5.954196310386875,6.524145676703711e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
dearth,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,dearth,0,1,5.954196310386875,6.524145676703711e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
lamentations,2,1.9792965580032857e-05,15.62465268685824,12,NN,NNS,lament,0,2,4.954196310386875,0.00011389459653202539,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
pile,2,1.9792965580032857e-05,15.62465268685824,4,NN,NN,pile,0,2,4.954196310386875,5.940145967773619e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
lamenting,2,1.9792965580032857e-05,15.62465268685824,9,VB,VBG,lament,0,2,4.954196310386875,0.00010925976214186242,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
belong,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,belong,0,1,5.954196310386875,0.0001296899721283979,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
staying,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBG,stay,0,2,4.954196310386875,8.56387436053752e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
prophecy,2,1.9792965580032857e-05,15.62465268685824,8,NN,NN,propheci,0,2,4.954196310386875,9.105579164976842e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
forsake,2,1.9792965580032857e-05,15.62465268685824,7,VB,VB,forsak,0,2,4.954196310386875,5.529799852588076e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
prettily,2,1.9792965580032857e-05,15.62465268685824,8,RB,RB,prettili,0,2,4.954196310386875,0.00021118368576067943,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
needed,2,1.9792965580032857e-05,15.62465268685824,6,VB,VBN,need,0,2,4.954196310386875,0.00010540767366618404,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
procure,2,1.9792965580032857e-05,15.62465268685824,7,VB,VB,procur,0,2,4.954196310386875,7.133813021413041e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
pots,2,1.9792965580032857e-05,15.62465268685824,4,NN,NNS,pot,0,2,4.954196310386875,7.779988612180512e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
eats,2,1.9792965580032857e-05,15.62465268685824,4,VB,VBZ,eat,0,2,4.954196310386875,7.201888626415964e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
shinest,2,1.9792965580032857e-05,15.62465268685824,7,JJ,JJS,shinest,0,1,5.954196310386875,8.166277581724373e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
hearty,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,hearti,0,1,5.954196310386875,0.0002054233676172805,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
shaking,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBG,shake,0,2,4.954196310386875,8.411252583012503e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
catches,2,1.9792965580032857e-05,15.62465268685824,7,NN,NNS,catch,0,2,4.954196310386875,0.00011260349881117464,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
fitted,2,1.9792965580032857e-05,15.62465268685824,6,VB,VBD,fit,0,2,4.954196310386875,5.674022768318473e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
quench,2,1.9792965580032857e-05,15.62465268685824,6,JJ,JJ,quench,0,2,4.954196310386875,8.392123831399339e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
curtsied,2,1.9792965580032857e-05,15.62465268685824,8,VB,VBD,curtsi,0,2,4.954196310386875,6.827316496882186e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
unkindly,2,1.9792965580032857e-05,15.62465268685824,8,RB,RB,unkindli,0,2,4.954196310386875,5.581512298869143e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
cross,2,1.9792965580032857e-05,15.62465268685824,5,VB,VB,cross,0,2,4.954196310386875,6.074446848206629e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
heel,2,1.9792965580032857e-05,15.62465268685824,4,NN,NN,heel,0,2,4.954196310386875,5.9019687013095954e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
direction,2,1.9792965580032857e-05,15.62465268685824,9,NN,NN,direct,0,2,4.954196310386875,6.29578709660409e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
cinder,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,cinder,0,1,5.954196310386875,7.196360012070336e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
intention,2,1.9792965580032857e-05,15.62465268685824,9,NN,NN,intent,0,2,4.954196310386875,0.00013114828421710182,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
leisure,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,leisur,0,2,4.954196310386875,0.00019502940635281285,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
careful,2,1.9792965580032857e-05,15.62465268685824,7,JJ,JJ,care,0,2,4.954196310386875,8.389305050876953e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
gasping,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBG,gasp,0,2,4.954196310386875,0.00010217824774928067,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
thoroughly,2,1.9792965580032857e-05,15.62465268685824,10,RB,RB,thoroughli,0,2,4.954196310386875,0.00011431715062592368,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
sharpening,2,1.9792965580032857e-05,15.62465268685824,10,NN,NN,sharpen,0,1,5.954196310386875,0.0002054233676172805,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
toe,2,1.9792965580032857e-05,15.62465268685824,3,NN,NN,toe,0,1,5.954196310386875,7.418727258484251e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
courage,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,courag,0,2,4.954196310386875,6.29578709660409e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
haycart,2,1.9792965580032857e-05,15.62465268685824,7,JJ,JJ,haycart,0,1,5.954196310386875,0.00021199872927390426,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
bidding,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,bid,0,2,4.954196310386875,7.688722717554748e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
snowflakes,2,1.9792965580032857e-05,15.62465268685824,10,NN,NNS,snowflak,0,2,4.954196310386875,6.275446745295772e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
boiled,2,1.9792965580032857e-05,15.62465268685824,6,VB,VBD,boil,0,1,5.954196310386875,7.196360012070336e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
nosegay,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,nosegay,0,2,4.954196310386875,6.354105227478818e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
longing,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,long,0,2,4.954196310386875,8.648957972933546e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
homesick,2,1.9792965580032857e-05,15.62465268685824,8,JJ,JJ,homesick,0,1,5.954196310386875,7.196360012070336e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
milking,2,1.9792965580032857e-05,15.62465268685824,7,NN,NN,milk,0,2,4.954196310386875,6.504918044734586e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
foretold,2,1.9792965580032857e-05,15.62465268685824,8,VB,VBN,foretold,0,2,4.954196310386875,0.00014577025011191385,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
bargains,2,1.9792965580032857e-05,15.62465268685824,8,NN,NNS,bargain,0,1,5.954196310386875,8.076991115313593e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
refresh,2,1.9792965580032857e-05,15.62465268685824,7,VB,VB,refresh,0,2,4.954196310386875,6.979184077633872e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
smelt,2,1.9792965580032857e-05,15.62465268685824,5,VB,VBD,smelt,0,2,4.954196310386875,0.00011848055221885904,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
casket,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,casket,0,1,5.954196310386875,8.166277581724373e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
chat,2,1.9792965580032857e-05,15.62465268685824,4,NN,NNS,chat,0,2,4.954196310386875,6.504918044734586e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
enjoyed,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBD,enjoy,0,2,4.954196310386875,0.00011260349881117464,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
leaf,2,1.9792965580032857e-05,15.62465268685824,4,NN,NN,leaf,0,2,4.954196310386875,0.00012111272885219527,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
south,2,1.9792965580032857e-05,15.62465268685824,5,JJ,JJ,south,0,2,4.954196310386875,7.157681421472472e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
somewhere,2,1.9792965580032857e-05,15.62465268685824,9,RB,RB,somewher,0,2,4.954196310386875,0.00012714442423561562,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
fled,2,1.9792965580032857e-05,15.62465268685824,4,VB,VBD,fled,0,2,4.954196310386875,5.781934245482228e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
separate,2,1.9792965580032857e-05,15.62465268685824,8,VB,VB,separ,0,2,4.954196310386875,6.69929764567492e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
eleventh,2,1.9792965580032857e-05,15.62465268685824,8,NN,NN,eleventh,0,1,5.954196310386875,8.166277581724373e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
nuttree,2,1.9792965580032857e-05,15.62465268685824,7,JJ,JJ,nuttre,0,1,5.954196310386875,8.166277581724373e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
blessing,2,1.9792965580032857e-05,15.62465268685824,8,NN,NN,bless,0,2,4.954196310386875,0.00012176243354455856,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
hush,2,1.9792965580032857e-05,15.62465268685824,4,NN,NN,hush,0,1,5.954196310386875,0.0002054233676172805,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
rod,2,1.9792965580032857e-05,15.62465268685824,3,NN,NN,rod,0,2,4.954196310386875,7.157681421472472e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
smote,2,1.9792965580032857e-05,15.62465268685824,5,VB,VB,smote,0,2,4.954196310386875,5.781934245482228e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
neighbours,2,1.9792965580032857e-05,15.62465268685824,10,NN,NNS,neighbour,0,2,4.954196310386875,8.624160858410678e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
flask,2,1.9792965580032857e-05,15.62465268685824,5,NN,NN,flask,0,2,4.954196310386875,6.662152188975069e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
cease,2,1.9792965580032857e-05,15.62465268685824,5,VB,VB,ceas,0,2,4.954196310386875,0.00012176243354455856,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
wheelbarrow,2,1.9792965580032857e-05,15.62465268685824,11,NN,NN,wheelbarrow,0,1,5.954196310386875,8.076991115313593e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
troublesome,2,1.9792965580032857e-05,15.62465268685824,11,JJ,JJ,troublesom,0,2,4.954196310386875,6.662152188975069e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
courteously,2,1.9792965580032857e-05,15.62465268685824,11,RB,RB,courteous,0,2,4.954196310386875,0.00011943518809460483,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
hen,2,1.9792965580032857e-05,15.62465268685824,3,NN,NN,hen,0,2,4.954196310386875,7.816981949756061e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
clumsily,2,1.9792965580032857e-05,15.62465268685824,8,RB,RB,clumsili,0,2,4.954196310386875,7.612837187759605e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
brood,2,1.9792965580032857e-05,15.62465268685824,5,NN,NN,brood,0,1,5.954196310386875,8.166277581724373e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
dukes,2,1.9792965580032857e-05,15.62465268685824,5,NN,NNS,duke,0,2,4.954196310386875,9.155735788170756e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
tasting,2,1.9792965580032857e-05,15.62465268685824,7,VB,VBG,tast,0,2,4.954196310386875,0.00010217824774928067,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
row,2,1.9792965580032857e-05,15.62465268685824,3,NN,NN,row,0,2,4.954196310386875,9.155735788170756e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
family,2,1.9792965580032857e-05,15.62465268685824,6,NN,NN,famili,0,2,4.954196310386875,0.00011106194138925911,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
keeps,2,1.9792965580032857e-05,15.62465268685824,5,VB,VBZ,keep,0,2,4.954196310386875,0.00011953977537863056,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
naked,2,1.9792965580032857e-05,15.62465268685824,5,JJ,JJ,nake,0,2,4.954196310386875,0.00013199572323622128,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
pursue,2,1.9792965580032857e-05,15.62465268685824,6,VB,VB,pursu,0,1,5.954196310386875,5.946465904710751e-05,5.954196310386875,0.016129032258064516,5.954196310386875,0.09603542436107862
betook,2,1.9792965580032857e-05,15.62465268685824,6,VB,VBD,betook,0,2,4.954196310386875,4.858435737309929e-05,9.90839262077375,0.03225806451612903,4.954196310386875,0.1598127842060282
