doc_title,chunk_id,T0,T1,T2,T3,T4
OLD SULTAN,2,0.09523882343815718,0.009827520862057673,0.16075114807171448,0.7245213839625231,0.00966112366554767
OLD SULTAN,3,0.007913945370623138,0.17232466159421897,0.48699568604289756,0.3249256486502322,0.0078400583420282
OLD SULTAN,4,0.007227566873032485,0.007183406133671274,0.9708150125019916,0.007510389421116871,0.007263625070187781
OLD SULTAN,5,0.008053076853441673,0.0080426230881053,0.9676733714018544,0.008193430939869472,0.008037497716729246
OLD SULTAN,6,0.01686364422015893,0.016705223199899238,0.9322272598568049,0.017445898456405852,0.016757974266731042
RAPUNZEL,0,0.3830705933897964,0.5915912766623137,0.008425316051140186,0.008501677155865233,0.008411136740884383
RAPUNZEL,1,0.45061469804024734,0.5090529366091847,0.013441183800087485,0.013484186714302892,0.013406994836177534
RAPUNZEL,2,0.011961264810031184,0.952460632857222,0.011840137465052913,0.011929264212210695,0.011808700655483213
RAPUNZEL,3,0.10399659565499725,0.870784266016921,0.0084041906196663,0.00844353930791936,0.00837140840049622
RAPUNZEL,4,0.008207874625361964,0.9675264700936206,0.008116638022295624,0.00807387536422176,0.008075141894500057
RAPUNZEL,5,0.007856450912192593,0.9686869006609642,0.0078671752612826,0.007810668475759619,0.007778804689801248
RAPUNZEL,6,0.009640310476978537,0.9615111951003394,0.00958312081717775,0.009610787840997101,0.009654585764507026
RAPUNZEL,7,0.2018356698214416,0.7619767022203655,0.011961963447260734,0.012089830137009733,0.012135834373922344
RAPUNZEL,8,0.007470682005928722,0.9701371779615007,0.007484973182167575,0.007457095954570838,0.007450070895832238
RAPUNZEL,9,0.008412884400506549,0.9106023860529547,0.06398662006042971,0.00856264786508615,0.008435461621022893
RAPUNZEL,10,0.013519885898254577,0.9459782262685853,0.01346559242497054,0.013470737412519616,0.013565557995669894
RUMPELSTILTSKIN,0,0.2250266922806535,0.3210839221744499,0.0073226240387571665,0.007300562333676852,0.4392661991724626
RUMPELSTILTSKIN,1,0.8223632274056616,0.1497326974748724,0.00922364540918572,0.00929444747835576,0.009385982231924498
RUMPELSTILTSKIN,2,0.4503581973391692,0.009423260748193956,0.009265026944174753,0.009292640005559316,0.5216608749629028
RUMPELSTILTSKIN,3,0.4639707707609224,0.14951611026995237,0.010144055830981179,0.010294499986057554,0.3660745631520865
RUMPELSTILTSKIN,4,0.20830884514411188,0.4810238517288373,0.008417076198202237,0.008513989190988874,0.29373623773785973
RUMPELSTILTSKIN,5,0.010722540380948746,0.9571023073581084,0.010631839918551692,0.010730019775531119,0.010813292566860066
RUMPELSTILTSKIN,6,0.7338273661927922,0.010123464755334545,0.16310480542576788,0.010238415100918288,0.08270594852518712
RUMPELSTILTSKIN,7,0.9644723997791573,0.008830548567924763,0.008779987812941958,0.009012648758342255,0.008904415081633654
RUMPELSTILTSKIN,8,0.5611342805737904,0.12231299277820022,0.2940090882389306,0.011237772085748075,0.011305866323330731
SNOW-WHITE AND ROSE-RED,0,0.949290411818397,0.012759271853508844,0.01262702301437449,0.012765934278594737,0.012557359035124971
SNOW-WHITE AND ROSE-RED,1,0.6862833015708371,0.011459426087920393,0.01134926064482223,0.27970022483052764,0.011207786865892801
SNOW-WHITE AND ROSE-RED,2,0.4091434281598934,0.010248689399328723,0.010380385492701866,0.5600037511493312,0.010223745798744771
SNOW-WHITE AND ROSE-RED,3,0.5877540082169322,0.007874618720135597,0.007862352857327304,0.3883748798045058,0.008134140401099004
SNOW-WHITE AND ROSE-RED,4,0.9644488602969941,0.008890216714183682,0.008887273020817228,0.008960383467521316,0.0088132665004836
SNOW-WHITE AND ROSE-RED,5,0.011452210679462666,0.01150597747325215,0.5030436101594533,0.4627290111381867,0.011269190549645307
SNOW-WHITE AND ROSE-RED,6,0.948772201451364,0.012689452414497593,0.012887704558695813,0.01298949782645286,0.012661143748989587
SNOW-WHITE AND ROSE-RED,7,0.9567309671789002,0.010671465099171754,0.0107702756088281,0.011031739230537331,0.010795552882562849
SNOW-WHITE AND ROSE-RED,8,0.8059791020900633,0.008527548053042532,0.008652560564971363,0.008489059323206264,0.16835172996871633
SNOW-WHITE AND ROSE-RED,9,0.009687678704809828,0.009693919585530696,0.5241812681486202,0.009882204523149087,0.4465549290378901
SNOW-WHITE AND ROSE-RED,10,0.017136470857797573,0.016833674386576822,0.22245440862461907,0.016850150295273737,0.7267252958357328
SNOW-WHITE AND ROSE-RED,11,0.16290809900135975,0.008429047975877815,0.15483242197623187,0.008434824908021794,0.6653956061385087
SNOW-WHITE AND ROSE-RED,12,0.3237469112248254,0.008817416144490104,0.009109295180610915,0.00874773103530016,0.6495786464147734
SNOW-WHITE AND ROSE-RED,13,0.010079180908986221,0.2407091357044391,0.010263067469456983,0.01014024878474297,0.7288083671323748
SNOW-WHITE AND ROSE-RED,14,0.009773868296997296,0.10237769795827423,0.5718600951882816,0.009756106006985317,0.3062322325494614
SNOW-WHITE AND ROSE-RED,15,0.008571506548401032,0.008455384001374227,0.008514123911161374,0.008522213574106702,0.9659367719649566
SNOW-WHITE AND ROSE-RED,16,0.00947210944237015,0.009379279179392803,0.4518698001342944,0.009253788932198196,0.5200250223117444
SNOW-WHITE AND ROSE-RED,17,0.010163394363547934,0.20362197597223272,0.5458136139429737,0.01004466670870227,0.23035634901254354
SNOW-WHITE AND ROSE-RED,18,0.622782041235175,0.013949256163846846,0.15426120004227567,0.013521512117138862,0.19548599044156376
SNOWDROP,0,0.009731413122878509,0.457535897975625,0.009637688461794608,0.5134691741795984,0.009625826260103588
SNOWDROP,1,0.011395813099617326,0.18802320647178591,0.011192740953241727,0.7780656647095968,0.01132257476575822
SNOWDROP,2,0.010172009813811044,0.010113958626903516,0.010395074645861348,0.9591061207805457,0.010212836132878418
SNOWDROP,3,0.007917818220382471,0.00789538769536587,0.007775611763280124,0.9686045890181788,0.007806593302792624
SNOWDROP,4,0.014848026462112281,0.014467791939238715,0.014406612629097808,0.3375829897892809,0.6186945791802703
SNOWDROP,5,0.009340797776964792,0.009325237408029007,0.29809025147382734,0.521737612937435,0.1615061004037439
SNOWDROP,6,0.007432343421852984,0.007352315391394387,0.0073786479106229,0.970523105943458,0.007313587332671734
SNOWDROP,7,0.00844038621241221,0.008453926806817495,0.008354552654430573,0.9662192065398145,0.008531927786525286
SNOWDROP,8,0.009092269894172871,0.00879856520262258,0.06140576885975596,0.9119329108730859,0.008770485170362583
SNOWDROP,9,0.009232210615909748,0.009276647078145864,0.009178962308506339,0.9630828063669823,0.009229373630455784
SNOWDROP,10,0.008872875346888865,0.008887783092620524,0.008769421816835451,0.9645924848612311,0.008877434882424096
SNOWDROP,11,0.010742174195194337,0.010778672649792556,0.010833759233919993,0.7305327919203521,0.23711260200074097
SNOWDROP,12,0.22214879993522052,0.25237384342118213,0.010580670597994276,0.5040661045441772,0.010830581501425735
SNOWDROP,13,0.008539130953140446,0.008590502420560954,0.008461345756587312,0.9660133081594547,0.008395712710256464
SNOWDROP,14,0.009707831421632628,0.3179834245789568,0.009641983117701992,0.6529907015042264,0.0096760593774822
SNOWDROP,15,0.009732755726539548,0.24712054738724745,0.009642627915402439,0.7235842642111642,0.009919804759646347
SNOWDROP,16,0.007327715308031491,0.24146213940934128,0.00725531322342472,0.4985483752099727,0.24540645684922982
SNOWDROP,17,0.009704851449522885,0.009998755509960284,0.009719055837872605,0.9606503546214352,0.009926982581209104
SWEETHEART ROLAND,0,0.42440659614022286,0.5376502017053812,0.012643480803578421,0.012686168640804822,0.01261355271001281
SWEETHEART ROLAND,1,0.48825952782437576,0.48281636860541793,0.009703523382162934,0.009636277969975767,0.00958430221806752
SWEETHEART ROLAND,2,0.8471880565684601,0.1283426243327587,0.008257982307521243,0.008100276825031479,0.008111059966228608
SWEETHEART ROLAND,3,0.5985971442935362,0.3788074541589218,0.007555226620312759,0.007552875158474255,0.007487299768755033
SWEETHEART ROLAND,4,0.97089715070694,0.007204822415458004,0.007220130310599947,0.00727656159817432,0.007401334968827675
SWEETHEART ROLAND,5,0.9649870879508768,0.008770399261742811,0.008734740720966088,0.008777517712667974,0.008730254353746395
SWEETHEART ROLAND,6,0.3428629516021295,0.6230566793533757,0.011260678646203918,0.01136085539591631,0.01145883500237455
SWEETHEART ROLAND,7,0.008997246447314724,0.008843753229695491,0.008945421204097222,0.9643536428518259,0.008859936267066593
SWEETHEART ROLAND,8,0.01076674792525508,0.010612969404285983,0.010632858845469797,0.957261297890889,0.010726125934100035
SWEETHEART ROLAND,9,0.010921515254235443,0.01069396048084621,0.010587461778917092,0.9571430882184343,0.010653974267567048
SWEETHEART ROLAND,10,0.012214542349437104,0.35992997762230183,0.012266004521527653,0.3904937858866023,0.22509568962013124
SWEETHEART ROLAND,11,0.45960451737863794,0.017312011361486353,0.01678174218758716,0.489081778671062,0.01721995040122648
THE ADVENTURES OF CHANTICLEER AND PARTLET,0,0.3070870620699498,0.009596141606967703,0.00964179559549115,0.6640479574651781,0.009627043262413293
THE ADVENTURES OF CHANTICLEER AND PARTLET,1,0.011211921075530904,0.011119592996606009,0.011341303406830795,0.9550742635970428,0.011252918923989552
THE ADVENTURES OF CHANTICLEER AND PARTLET,2,0.012709901850685178,0.012638704905921944,0.012696157931306384,0.7250995160012021,0.23685571931088434
THE ADVENTURES OF CHANTICLEER AND PARTLET,3,0.15888939136968175,0.010102641876929438,0.010145663151621973,0.8107271182556723,0.010135185346094306
THE ADVENTURES OF CHANTICLEER AND PARTLET,4,0.35297314338940317,0.009224872037894592,0.09553007219856509,0.53305799270351,0.009213919670627095
THE ADVENTURES OF CHANTICLEER AND PARTLET,5,0.9625122501904286,0.009302390510602037,0.009419655634781775,0.009515548698864024,0.009250154965323356
THE ADVENTURES OF CHANTICLEER AND PARTLET,6,0.10201108983047953,0.008883051621147517,0.28514202261708443,0.5951797210308447,0.008784114900443783
THE ADVENTURES OF CHANTICLEER AND PARTLET,7,0.006968487749918151,0.006922767529024325,0.1751076235046076,0.8040336952028814,0.006967426013568446
THE ADVENTURES OF CHANTICLEER AND PARTLET,8,0.006831601137163016,0.006732520867545538,0.21483414646154883,0.7648556193373945,0.006746112196348125
THE ADVENTURES OF CHANTICLEER AND PARTLET,9,0.23783192124398472,0.07680699718274962,0.009542153335807822,0.5435721348520142,0.13224679338544368
THE ADVENTURES OF CHANTICLEER AND PARTLET,10,0.0074689339156755906,0.05930260436608939,0.007455664828114749,0.17082354548666884,0.7549492514034514
THE ADVENTURES OF CHANTICLEER AND PARTLET,11,0.009667418883416237,0.0097570066398918,0.15373796933662973,0.33878471510195823,0.488052890038104
THE ADVENTURES OF CHANTICLEER AND PARTLET,12,0.010149959466800003,0.010042488734926889,0.630230647259669,0.33945604566105947,0.010120858877544686
THE ADVENTURES OF CHANTICLEER AND PARTLET,13,0.01341151081835254,0.013462351969405149,0.6533877448718511,0.30621315150640943,0.013525240833981607
THE ADVENTURES OF CHANTICLEER AND PARTLET,14,0.03363892076234791,0.48954407612909456,0.034629135042775254,0.40779674388124515,0.03439112418453712
THE BLUE LIGHT,0,0.42536417907244733,0.010261421907422904,0.0103309246427236,0.010292842752616318,0.5437506316247899
THE BLUE LIGHT,1,0.9571230440307682,0.010668691426290235,0.010701901957714815,0.010746554784136513,0.010759807801090338
THE BLUE LIGHT,2,0.9551144812626459,0.011220512461746024,0.011228303147167822,0.011214681472731329,0.01122202165570912
THE BLUE LIGHT,3,0.7479489978210043,0.011268500251821918,0.01123212946730896,0.011153863063000797,0.21839650939686386
THE BLUE LIGHT,4,0.5598134179176398,0.009889561384825529,0.009631299412213754,0.009574514261391276,0.41109120702392965
THE BLUE LIGHT,5,0.28363405713266016,0.009224052796061984,0.009211101903317222,0.009204850696355328,0.6887259374716054
THE BLUE LIGHT,6,0.25175252863764563,0.008188999950488282,0.008156887730216085,0.008155373644111587,0.7237462100375384
THE BLUE LIGHT,7,0.00970219527867752,0.009828923216461,0.009726058765403448,0.3307211338422279,0.6400216888972302
THE BLUE LIGHT,8,0.008847067293348236,0.008783213321238529,0.008962132333205598,0.008932519123521691,0.9644750679286859
THE BLUE LIGHT,9,0.13217147586371417,0.008909814226650204,0.008913379857074235,0.0769378115292817,0.7730675185232797
THE BLUE LIGHT,10,0.009848605218139024,0.009876110140890158,0.009631844416419299,0.30115436114492455,0.669489079079627
THE BLUE LIGHT,11,0.32614175908451504,0.010172194703025356,0.010107329336085897,0.010668184320063412,0.6429105325563104
THE BLUE LIGHT,12,0.2293522686220912,0.008886596005528177,0.008792214532819217,0.008730476365733576,0.7442384444738278
THE BLUE LIGHT,13,0.020589788923481674,0.6042046691649858,0.33416316474196345,0.020354359626896853,0.02068801754267226
THE DOG AND THE SPARROW,0,0.009175652423053356,0.009173396814303472,0.009162029512427162,0.4554789961274703,0.5170099251227457
THE DOG AND THE SPARROW,1,0.3542330316420003,0.010647060721134326,0.010620001243491923,0.010838444443439735,0.6136614619499338
THE DOG AND THE SPARROW,2,0.012894151205947927,0.012652169407500828,0.012608109967639806,0.22843443662827587,0.7334111327906355
THE DOG AND THE SPARROW,3,0.008453186858414329,0.008403015687891726,0.008935852528816112,0.008614902173578071,0.9655930427512998
THE DOG AND THE SPARROW,4,0.008819128201220383,0.008774922658590078,0.00875846911167634,0.36982619802903366,0.6038212819994795
THE DOG AND THE SPARROW,5,0.008760310894831003,0.008781163790575561,0.008774249948001323,0.008987256561955884,0.9646970188046362
THE DOG AND THE SPARROW,6,0.01026132665042622,0.009757405993860982,0.009743670015199645,0.010230699121877424,0.9600068982186357
THE DOG AND THE SPARROW,7,0.5106371708659327,0.007040541521882546,0.007083945019023322,0.007045592130224469,0.46819275046293685
THE DOG AND THE SPARROW,8,0.40048914527898916,0.008409372747534418,0.008438695094104949,0.008458646635718962,0.5742041402436526
THE DOG AND THE SPARROW,9,0.18785785298941893,0.3288181100665489,0.008804576927240357,0.00881335336167063,0.46570610665512124
THE ELVES AND THE SHOEMAKER,0,0.011425926502672592,0.5806583245061552,0.01129864606101676,0.011309674561834794,0.3853074283683208
THE ELVES AND THE SHOEMAKER,1,0.01361870755502601,0.5796339255955296,0.013601093958752789,0.013634522664290345,0.3795117502264012
THE ELVES AND THE SHOEMAKER,2,0.01368797637589176,0.9452591090574544,0.013626805509007769,0.013652430516842524,0.01377367854080365
THE ELVES AND THE SHOEMAKER,3,0.011280443098220877,0.9545237061406628,0.011358715876691928,0.011623368411552528,0.011213766472871882
THE ELVES AND THE SHOEMAKER,4,0.013486788840505195,0.01384644807789128,0.5831786541810478,0.013758609254027521,0.37572949964652824
THE ELVES AND THE SHOEMAKER,5,0.02924717230924267,0.029195925623953418,0.029335372808960744,0.029592396927849922,0.8826291323299932
THE FISHERMAN AND HIS WIFE,0,0.7224564266052127,0.010122943491447033,0.010179358819937385,0.010198790249292584,0.24704248083411035
THE FISHERMAN AND HIS WIFE,1,0.7466040168198754,0.011196235291332622,0.09554018492524405,0.011344071697174336,0.13531549126637354
THE FISHERMAN AND HIS WIFE,2,0.9700275401570586,0.0075003274890561465,0.007464840907460036,0.007489292700929015,0.007517998745496156
THE FISHERMAN AND HIS WIFE,3,0.970685569664445,0.007372872895007554,0.007349974614405769,0.007334075464364089,0.007257507361777513
THE FISHERMAN AND HIS WIFE,4,0.964729623742156,0.008901906626819589,0.0088623946349892,0.00872391915896889,0.00878215583706638
THE FISHERMAN AND HIS WIFE,5,0.30336956936633225,0.3155993454614526,0.007670130864308207,0.007464871910953237,0.36589608239695387
THE FISHERMAN AND HIS WIFE,6,0.634557564504393,0.3378031893162489,0.009193833189954943,0.00915914243579482,0.009286270553608351
THE FISHERMAN AND HIS WIFE,7,0.9725579699016098,0.006817068803057897,0.007041839133743439,0.006713869106154587,0.006869253055434213
THE FISHERMAN AND HIS WIFE,8,0.9574212815123412,0.010703532970885705,0.01059333768105193,0.010641067826356336,0.010640780009364668
THE FISHERMAN AND HIS WIFE,9,0.9525535788726698,0.011857536525858008,0.011820536381768703,0.01181071602590494,0.01195763219379864
THE FISHERMAN AND HIS WIFE,10,0.9709928008407931,0.0072040174481637345,0.0073427412956742115,0.007221340087235924,0.00723910032813302
THE FISHERMAN AND HIS WIFE,11,0.9632601538023957,0.009211728933557336,0.00914190591449853,0.009179529264721755,0.009206682084826742
THE FISHERMAN AND HIS WIFE,12,0.9701474220072382,0.007489829534719701,0.00746712778053117,0.007437469071122387,0.007458151606388495
THE FISHERMAN AND HIS WIFE,13,0.8006037912833085,0.16878662824391885,0.01018143291418611,0.010157781469120407,0.010270366089466024
THE FISHERMAN AND HIS WIFE,14,0.9661931219240397,0.008476219867242075,0.008459324888231678,0.008379759399283858,0.008491573921202578
THE FISHERMAN AND HIS WIFE,15,0.9700871475458608,0.007482877452899474,0.007432881500095151,0.007460152220131672,0.007536941281012879
THE FOUR CLEVER BROTHERS,0,0.250428716551666,0.7202897277640351,0.009604807305570489,0.009878429956111993,0.009798318422616387
THE FOUR CLEVER BROTHERS,1,0.012605128266811849,0.5554219236133606,0.012601126315364124,0.012750445854860367,0.4066213759496031
THE FOUR CLEVER BROTHERS,2,0.737609249714503,0.012009298015075569,0.011889293107954847,0.22640089179751077,0.012091267364955803
THE FOUR CLEVER BROTHERS,3,0.6885881074764604,0.008553458666331257,0.2854859709919737,0.008872308943979296,0.008500153921255298
THE FOUR CLEVER BROTHERS,4,0.6573887556985109,0.011562161111405747,0.08831667508110201,0.12042846712718319,0.12230394098179827
THE FOUR CLEVER BROTHERS,5,0.1934795445420982,0.5473925531817003,0.1705417663463254,0.0779484418614941,0.01063769406838214
THE FOUR CLEVER BROTHERS,6,0.010782175996864487,0.3963078066053949,0.5715649570031306,0.010648249290394292,0.010696811104215772
THE FOUR CLEVER BROTHERS,7,0.009622514338284616,0.9045290949167355,0.06733028277421678,0.00917333915493346,0.009344768815829484
THE FOUR CLEVER BROTHERS,8,0.428785487144971,0.01014124911447039,0.010043833680223867,0.010224281905767841,0.5408051481545669
THE FOUR CLEVER BROTHERS,9,0.5137833446547884,0.008848411106002577,0.00893356698073733,0.008855502411875228,0.4595791748465964
THE FOUR CLEVER BROTHERS,10,0.013626738176559657,0.013605425405286937,0.17634498766710974,0.013527229606726022,0.7828956191443176
THE FOUR CLEVER BROTHERS,11,0.4541158861636157,0.011332238189383545,0.0946273641771733,0.011168186542231508,0.4287563249275958
THE FOUR CLEVER BROTHERS,12,0.4582485398168041,0.008979103161298579,0.008768427078193872,0.00888361400973151,0.5151203159339719
THE FOX AND THE CAT,0,0.011315152931983027,0.011360502344409213,0.5909346459464168,0.3751346865099525,0.011255012267238499
THE FOX AND THE CAT,1,0.008776653001244165,0.008736996436634458,0.9647276830617283,0.008948924988523966,0.008809742511868954
THE FOX AND THE HORSE,0,0.011498445318158306,0.011324870591167917,0.011282527262764233,0.954539021873803,0.011355134954106581
THE FOX AND THE HORSE,1,0.011985046711243752,0.011870031751034677,0.012011457994165982,0.9520747708775149,0.01205869266604063
THE FOX AND THE HORSE,2,0.010181345651999647,0.010045563275936167,0.9592319327481071,0.01028905179727676,0.010252106526680228
THE FOX AND THE HORSE,3,0.010916966553087486,0.010637946334098891,0.010778295046339413,0.3951285024394091,0.5725382896270651
THE FROG-PRINCE,0,0.010856953751038729,0.010741139088653677,0.21393273121305956,0.010667516840693402,0.7538016591065545
THE FROG-PRINCE,1,0.00916454776991549,0.009222709003857438,0.009127896666033494,0.00914447834073417,0.9633403682194593
THE FROG-PRINCE,2,0.010163951158535434,0.010112661357659682,0.010162105121407854,0.010133547610873744,0.9594277347515232
THE FROG-PRINCE,3,0.007918702649570583,0.007795447637621239,0.007799047822650937,0.007814810397777113,0.96867199149238
THE FROG-PRINCE,4,0.007888259171527507,0.0077974517757350755,0.007753405022749615,0.007784668082318748,0.968776215947669
THE FROG-PRINCE,5,0.010034005103101578,0.010082214199585549,0.010059746269006818,0.010219674718013981,0.959604359710292
THE FROG-PRINCE,6,0.1368486754871912,0.008418373614052375,0.008472757928356214,0.008485278047747756,0.8377749149226524
THE FROG-PRINCE,7,0.007567990281324057,0.007600089686032018,0.007542844039447035,0.0075253660019719126,0.969763709991225
THE FROG-PRINCE,8,0.008821769026753126,0.008859294333955934,0.008780276934411762,0.008916992491364583,0.9646216672135145
THE GOLDEN BIRD,0,0.00753619149028017,0.9698681450974017,0.007630480404259178,0.007480506055739094,0.007484676952319928
THE GOLDEN BIRD,1,0.008456677627284985,0.8666284127281597,0.10803215500466798,0.008429958660365647,0.008452795979521774
THE GOLDEN BIRD,2,0.012054308094215607,0.23838747473652727,0.7255971953317452,0.011998774517640497,0.011962247319871406
THE GOLDEN BIRD,3,0.008900131496485556,0.18308083254958907,0.790234331543714,0.008916609451419635,0.008868094958791522
THE GOLDEN BIRD,4,0.008179834768701277,0.5150519989869161,0.46042537775073256,0.008129338150998507,0.008213450342651458
THE GOLDEN BIRD,5,0.008090486297090353,0.3183006302788742,0.6571042386318815,0.008124412758252878,0.008380232033900953
THE GOLDEN BIRD,6,0.007531404100613136,0.08605722414993316,0.8914035562182893,0.007446432622272719,0.007561382908891688
THE GOLDEN BIRD,7,0.0071151212532410395,0.246052693951541,0.564355500843149,0.006935788811075379,0.17554089514099355
THE GOLDEN BIRD,8,0.011493419442494374,0.011353721076195112,0.3876747766661364,0.011306422102899241,0.5781716607122749
THE GOLDEN BIRD,9,0.010649397595360491,0.303029040833979,0.6648793547782069,0.01063691216905582,0.010805294623397955
THE GOLDEN BIRD,10,0.010710986836208658,0.010685348818062866,0.46948677012911516,0.010714000056047406,0.4984028941605659
THE GOLDEN BIRD,11,0.008135536452050052,0.3217225165019192,0.24873122231408165,0.008102388009684583,0.4133083367222646
THE GOLDEN BIRD,12,0.3595664646113747,0.23547611215060418,0.14693082554203638,0.008447129987824556,0.24957946770816014
THE GOLDEN BIRD,13,0.009240339738574126,0.0093765430808954,0.27534593648318906,0.009150798561382489,0.696886382135959
THE GOLDEN BIRD,14,0.010119231948368348,0.010225059942812413,0.5066900339436831,0.010131612278319886,0.4628340618868162
THE GOLDEN BIRD,15,0.007209061381982924,0.007269246558702519,0.22888723237723604,0.007334886607832962,0.7492995730742456
THE GOLDEN BIRD,16,0.011190105533351953,0.01122060036768474,0.3090032743482015,0.011490275808375423,0.6570957439423865
THE GOLDEN BIRD,17,0.010061884452952577,0.16291674824767255,0.3256057165187541,0.010357776434082115,0.49105787434653875
THE GOLDEN BIRD,18,0.009220615449766642,0.009344703598081565,0.29228480514074884,0.00917255701184922,0.6799773187995537
THE GOLDEN BIRD,19,0.014742411840437154,0.38118099234524594,0.2878513291227015,0.014623927000924786,0.30160133969069064
THE GOLDEN GOOSE,0,0.008818864786706727,0.29419402581078385,0.008756075590553806,0.6793654550759294,0.008865578736026199
THE GOLDEN GOOSE,1,0.010160406700975538,0.4261193320882049,0.13629365948765798,0.41731994573469217,0.010106655988469373
THE GOLDEN GOOSE,2,0.011357831928103572,0.31671063902867863,0.14559361611861993,0.5147177110595349,0.011620201865063132
THE GOLDEN GOOSE,3,0.010243671870579682,0.25685001948117586,0.23598400976004247,0.4867206215334897,0.010201677354712392
THE GOLDEN GOOSE,4,0.511814188691089,0.013882820532462509,0.4470351553977804,0.013616591770758543,0.013651243607909628
THE GOLDEN GOOSE,5,0.5392881534494235,0.014658881454145957,0.01466012049372138,0.01471349091861137,0.4166793536840977
THE GOLDEN GOOSE,6,0.011979914042769527,0.011956475369362347,0.012066319822462522,0.22373873960604734,0.7402585511593582
THE GOLDEN GOOSE,7,0.015496757527764785,0.01618623068442801,0.015849895387279385,0.015417967029739235,0.9370491493707886
THE GOLDEN GOOSE,8,0.010169242833710047,0.616770184488439,0.010450020161010362,0.01034294305196778,0.35226760946487284
THE GOLDEN GOOSE,9,0.010137003149149308,0.5364177599637343,0.010258275309287438,0.010207434106029548,0.4329795274717994
THE GOLDEN GOOSE,10,0.009291381265387663,0.009358626052284831,0.009243129011507237,0.22849404986533314,0.7436128138054872
THE GOLDEN GOOSE,11,0.008125309581770646,0.2792913693308355,0.008106803848243648,0.008516255719759612,0.6959602615193905
THE GOOSE-GIRL,0,0.0072318873244690204,0.41335157277366075,0.007225757252184425,0.007286024244202005,0.5649047584054837
THE GOOSE-GIRL,1,0.0061870244394285805,0.19919948909255086,0.006131330743486015,0.006214310031840432,0.7822678456926941
THE GOOSE-GIRL,2,0.009208257113065227,0.009287168884950497,0.009161552773525214,0.1276289430258453,0.8447140782026138
THE GOOSE-GIRL,3,0.009198899054484611,0.0093509688049675,0.009184699782128939,0.00920253488219066,0.9630628974762283
THE GOOSE-GIRL,4,0.008740551220855989,0.17228867041341323,0.008769941494138487,0.008825747097646408,0.8013750897739459
THE GOOSE-GIRL,5,0.0069812338007727405,0.007013300854833342,0.00705037048763808,0.006940265605570896,0.972014829251185
THE GOOSE-GIRL,6,0.34756303590486326,0.00975930121563656,0.009692303513435929,0.009752178400821335,0.6232331809652428
THE GOOSE-GIRL,7,0.008500807535337117,0.008479208412401493,0.00841861465837088,0.00849071393924027,0.9661106554546502
THE GOOSE-GIRL,8,0.00929694816794613,0.2790095662663067,0.009156590273226229,0.00925585588643403,0.6932810394060869
THE GOOSE-GIRL,9,0.010627336298170198,0.957481579824481,0.010610798723311379,0.010648652408943934,0.010631632745093511
THE GOOSE-GIRL,10,0.011340144269811342,0.5293904798889236,0.07497427634967682,0.011353757746741978,0.3729413417448462
THE GOOSE-GIRL,11,0.01018195336034138,0.959213040984371,0.010124985256279292,0.010306845260270023,0.010173175138738447
THE GOOSE-GIRL,12,0.008855073194580372,0.6064156286851393,0.008744095837865054,0.008816802032646552,0.36716840024976866
THE GOOSE-GIRL,13,0.009222658354856446,0.9631732159035777,0.00919137154651389,0.009211054588527988,0.00920169960652402
THE GOOSE-GIRL,14,0.010672876479593047,0.5887343576564182,0.010631730122556946,0.010718322262976011,0.3792427134784557
THE GOOSE-GIRL,15,0.011283994947752205,0.4314332583787293,0.011219620774872775,0.011263459772105954,0.5347996661265397
THE GOOSE-GIRL,16,0.011309921173692278,0.011312631531432386,0.011213548528117647,0.011319423629011737,0.9548444751377461
THE JUNIPER-TREE,0,0.7995183920960675,0.007629880588875149,0.007571182480643213,0.17775538147135622,0.007525163363057782
THE JUNIPER-TREE,1,0.9518649795575311,0.01237211215683541,0.011880793203971554,0.012028135318646686,0.011853979763015214
THE JUNIPER-TREE,2,0.010799034471532774,0.8356391647941837,0.06775061766760748,0.07524361903223678,0.01056756403443927
THE JUNIPER-TREE,3,0.008125727176306644,0.967582096549821,0.008063346845445718,0.008132093709916254,0.00809673571851038
THE JUNIPER-TREE,4,0.00920158708847538,0.9633055336553195,0.009124584421859096,0.009165324791257702,0.009202970043088421
THE JUNIPER-TREE,5,0.012617816006708544,0.9496072450850697,0.012600317480803034,0.012643134182855042,0.012531487244563747
THE JUNIPER-TREE,6,0.11938980225009099,0.6339447144110609,0.007520184866349851,0.23140568720608437,0.007739611266413828
THE JUNIPER-TREE,7,0.22862410666031674,0.348031629240417,0.010578702125271606,0.4019179435114337,0.010847618462560975
THE JUNIPER-TREE,8,0.008864256514242259,0.5858404665361427,0.008764288008282474,0.38778346618933457,0.008747522751998056
THE JUNIPER-TREE,9,0.3798803847857046,0.586179753957369,0.011259351772430565,0.011494130963940878,0.011186378520555164
THE JUNIPER-TREE,10,0.3064538673339808,0.6691215524457739,0.008282491473739098,0.00809438523384285,0.008047703512663169
THE JUNIPER-TREE,11,0.008119180979314963,0.9676417194105997,0.00808372315054018,0.00813629131101676,0.008019085148528381
THE JUNIPER-TREE,12,0.008065286358085056,0.9678290568241962,0.00805978691915113,0.008021995139530032,0.008023874759037705
THE JUNIPER-TREE,13,0.007057521607761176,0.9720839557733189,0.006961216553004483,0.0069729027580348255,0.006924403307880682
